premise,conclusion,similarity
food,fountain pen,0.40585213899612427
food,lunchbox,0.49502408504486084
food,clarinet,0.2631883919239044
food,smoothie,0.47857466340065
food,muff,0.2546806335449219
food,turtleneck,0.27000194787979126
food,hoe,0.25694894790649414
food,violin,0.2570580244064331
food,boa,0.26790308952331543
food,wineglass,0.45053887367248535
food,knob,0.26905250549316406
food,bed,0.22993381321430206
food,mongoose,0.25344762206077576
food,harmonica,0.2503244876861572
food,bathtub,0.388831228017807
food,iron,0.24354027211666107
food,bulletproof vest,0.41820788383483887
food,tiger,0.2690148949623108
food,water filter,0.40666964650154114
food,hairpin,0.43558627367019653
food,keg,0.22871942818164825
food,tupperware,0.3960177004337311
food,bra,0.23572780191898346
food,tick,0.23805081844329834
food,iceskate,0.20257505774497986
food,jeans,0.3978465795516968
food,bunkbed,0.3965992331504822
food,game,0.4221350848674774
food,bush,0.38490188121795654
food,hot-air balloon,0.40719494223594666
food,hot tub,0.3869597613811493
food,velcro,0.22838138043880463
food,sarcophagus,0.25805801153182983
food,wok,0.2506558299064636
food,shelf,0.2516329288482666
food,quill,0.2597058117389679
food,flask,0.25735151767730713
food,cobra,0.2682773470878601
food,kimono,0.2488943189382553
food,shower cap,0.3870047330856323
food,llama,0.269789457321167
food,walker,0.4015638530254364
food,footbath,0.44975388050079346
food,food processor,0.7453390955924988
fastener,string cheese,0.29265809059143066
fastener,tea,0.30287206172943115
fastener,sweeper,0.6158668994903564
fastener,hubcap,0.5985594391822815
fastener,hearing aid,0.27164050936698914
fastener,rollerblade,0.5930694937705994
fastener,jam,0.2988075017929077
fastener,dryer,0.5951463580131531
fastener,breadbox,0.6035447120666504
fastener,fan,0.30173808336257935
fastener,uniform,0.2710108160972595
fastener,cream cheese,0.33458754420280457
fastener,dashboard,0.5918985605239868
fastener,sea urchin,0.3133400082588196
fastener,seatbelt,0.5931497812271118
fastener,fast food,0.7154638767242432
fastener,blowgun,0.6032177209854126
fastener,aloe,0.33796966075897217
fastener,slot machine,0.338111937046051
fastener,stretcher,0.6099206209182739
fastener,pickax,0.5880146026611328
fastener,blower,0.5993899703025818
fastener,bed,0.3338660001754761
fastener,paintbrush,0.5986100435256958
fastener,footrest,0.6161239743232727
fastener,hovercraft,0.6029618978500366
fastener,footbath,0.5878902673721313
fastener,makeup,0.3223918676376343
fastener,marijuana,0.27436351776123047
fastener,police car,0.33419057726860046
fastener,handle,0.3068484663963318
drink,watch,0.5992281436920166
drink,kale,0.10752038657665253
drink,papaya,0.13756126165390015
drink,album,0.5963433980941772
drink,backpack,0.605663537979126
drink,broccoli,0.10782453417778015
drink,muff,0.10641640424728394
drink,book,0.5803610682487488
drink,flan,0.11485152691602707
drink,glasses,0.5845950841903687
drink,coffee table,0.6078746914863586
drink,glass,0.5845950841903687
drink,bow,0.10227236151695251
drink,panda,0.11750304698944092
drink,food processor,0.6078705787658691
drink,candy bar,0.6030384302139282
drink,kiwi,0.13502949476242065
drink,guacamole,0.1240241751074791
drink,bottle opener,0.5832833051681519
fruit,tool,0.5491973161697388
fruit,car,0.5469500422477722
fruit,stir fry,0.07720351219177246
fruit,chickpea,0.10999185591936111
fruit,tiramisu,0.09941871464252472
fruit,tongs,0.10984250158071518
fruit,robe,0.11078320443630219
fruit,sauerkraut,0.10262712836265564
fruit,folder,0.582527756690979
fruit,flower,0.5655421018600464
fruit,bow,0.08395005762577057
fruit,jam,0.07413950562477112
fruit,chihuahua,0.11442688852548599
fruit,flan,0.09184077382087708
fruit,bag,0.5728856325149536
fruit,ball,0.5632249116897583
fruit,drawer,0.540074348449707
fruit,lavender,0.07308939099311829
fruit,album,0.5524717569351196
fruit,box,0.6355990171432495
fruit,margarita,0.10539683699607849
fruit,suit,0.6101449131965637
fruit,bulldozer,0.11076120287179947
fruit,broccoli,0.08323664218187332
fruit,shelf,0.6020812392234802
fruit,button,0.6663262248039246
fruit,file,0.5782777070999146
fruit,okra,0.1078665480017662
fruit,engine,0.5695778131484985
fruit,hot chocolate,0.09671951085329056
fruit,frame,0.573432445526123
fruit,match,0.5853047370910645
fruit,caviar,0.08607210218906403
fruit,bottle,0.6436172723770142
accessory,coffee table,0.5661932229995728
accessory,candy bar,0.5502750873565674
accessory,music box,0.531587541103363
accessory,lollipop,0.09766066074371338
accessory,ham,0.11157676577568054
accessory,breadbox,0.5528808832168579
accessory,tiramisu,0.09438701719045639
accessory,food processor,0.543536901473999
accessory,drink,0.5881460309028625
accessory,cabinet,0.5641095042228699
accessory,panda,0.10432133823633194
accessory,wallet,0.5429522395133972
accessory,footrest,0.5450912714004517
accessory,backpack,0.6525832414627075
accessory,kebab,0.10181911289691925
accessory,jewelry,0.6444712281227112
accessory,board game,0.5443111658096313
accessory,clothes,0.5358104705810547
accessory,kale,0.09241221845149994
accessory,bamboo,0.09745778143405914
accessory,papaya,0.07125654816627502
accessory,jalapeno,0.11238305270671844
accessory,lavender,0.11612169444561005
accessory,glass,0.5808179378509521
accessory,guacamole,0.09231396019458771
accessory,flan,0.09419718384742737
accessory,broccoli,0.07128328830003738
accessory,letter opener,0.5311293601989746
accessory,nail,0.5410701036453247
accessory,projector,0.5638015270233154
accessory,sauerkraut,0.07044889032840729
accessory,aloe,0.11305327713489532
accessory,kiwi,0.08125652372837067
accessory,kimono,0.11442932486534119
accessory,tongs,0.1044275164604187
accessory,smoothie,0.5682764053344727
accessory,bottle opener,0.5645599961280823
game,book,0.5805821418762207
game,engine,0.5721522569656372
game,aloe,0.24914368987083435
game,music box,0.5279446840286255
game,bookshelf,0.57038414478302
game,garlic,0.23391203582286835
game,uniform,0.2436695247888565
game,cream cheese,0.24021777510643005
game,shoe,0.5257969498634338
game,string cheese,0.22598068416118622
game,toy,0.5375329256057739
game,spacesuit,0.574091911315918
game,measuring cup,0.19232980906963348
game,hearing aid,0.23011566698551178
game,drink,0.5284245610237122
game,tool,0.5424945950508118
game,wheat,0.243347629904747
game,marijuana,0.23716405034065247
game,projector,0.5433406829833984
protective clothing,jalapeno,-0.05473636835813522
protective clothing,kiwi,-0.06664051860570908
protective clothing,papaya,-0.05549206584692001
protective clothing,guacamole,-0.06720714271068573
protective clothing,rubber band,0.5290704965591431
protective clothing,ice pack,0.5892761945724487
protective clothing,muff,-0.05430617928504944
protective clothing,broccoli,-0.056857652962207794
protective clothing,measuring cup,0.6079059839248657
protective clothing,eye patch,0.5485907793045044
protective clothing,combination lock,0.5487516522407532
protective clothing,school bus,0.5303552150726318
protective clothing,kale,-0.05227178707718849
protective clothing,swimming pool,0.5756121873855591
protective clothing,ham,-0.07298171520233154
protective clothing,water bottle,0.5509726405143738
jewelry,breadbox,0.5511984825134277
jewelry,makeup,0.5995604395866394
jewelry,guacamole,0.08060280978679657
jewelry,food processor,0.5550585985183716
jewelry,cake mix,0.5564218163490295
jewelry,flan,0.11431962996721268
jewelry,bamboo,0.11758226901292801
jewelry,headdress,0.5640288591384888
jewelry,papaya,0.1135469526052475
jewelry,panda,0.07335466891527176
jewelry,ham,0.11616767197847366
jewelry,coffee table,0.5504136681556702
jewelry,music box,0.555255651473999
jewelry,kiwi,0.11076514422893524
jewelry,sewing machine,0.5688621997833252
kitchen equipment,kiwi,0.07617352902889252
kitchen equipment,shower cap,0.6548317074775696
kitchen equipment,guacamole,0.0659930557012558
kitchen equipment,panda,0.05913769453763962
kitchen equipment,bottle opener,0.6008533239364624
kitchen equipment,kale,0.07938610762357712
kitchen equipment,swimming pool,0.6745795607566833
kitchen equipment,hot tub,0.6217832565307617
kitchen equipment,trident,0.09120064973831177
kitchen equipment,broccoli,0.08920519798994064
kitchen equipment,coffee table,0.6428278684616089
kitchen equipment,papaya,0.07320500910282135
kitchen equipment,ham,0.0583140030503273
kitchen equipment,flan,0.09187932312488556
kitchen equipment,muff,0.06865868717432022
kitchen equipment,pepper mill,0.6486371755599976
kitchen equipment,mattress,0.6325987577438354
kitchen equipment,jewelry,0.5992726683616638
kitchen equipment,golf cart,0.6024782657623291
kitchen equipment,air mattress,0.6174649596214294
bird,gum,0.19994184374809265
bird,router,0.18433532118797302
bird,bra,0.1965780258178711
bird,flower,0.6328242421150208
bird,bug,0.6359838843345642
bird,plant,0.6477081775665283
bird,muff,0.16959086060523987
bird,cat,0.6525832414627075
bird,horse,0.59112548828125
bird,birdhouse,0.611201286315918
bird,bow,0.21392829716205597
bird,kale,0.19442149996757507
bird,string cheese,0.19025351107120514
bird,poker,0.2086510956287384
bird,guacamole,0.20398937165737152
bird,egg,0.5969382524490356
bird,panda,0.18765076994895935
bird,birdcage,0.586172342300415
bird,birdbath,0.6028891801834106
bird,bear,0.5816675424575806
bird,dog,0.6738536357879639
bird,gun,0.5897344946861267
bird,jam,0.19720640778541565
bird,vise,0.2162455916404724
bird,broccoli,0.21801318228244781
bird,ball,0.5905488133430481
bird,flan,0.19630149006843567
bird,chair,0.6380575299263
furniture,hot tub,0.5359934568405151
furniture,water bottle,0.5552138090133667
furniture,flan,0.10423462837934494
furniture,kebab,0.12244939804077148
furniture,muff,0.11351890116930008
furniture,string cheese,0.12802612781524658
furniture,clothes,0.542186975479126
furniture,bamboo,0.12353348731994629
furniture,vacuum,0.5427349805831909
furniture,breadbox,0.5511564612388611
furniture,wine bottle,0.5633789896965027
furniture,golf cart,0.5376492142677307
furniture,kiwi,0.10070814192295074
furniture,broccoli,0.1050439178943634
furniture,backpack,0.5510537624359131
furniture,wine cooler,0.5360024571418762
furniture,pepper mill,0.5526608228683472
furniture,shower cap,0.5717107653617859
furniture,water filter,0.5423545837402344
furniture,panda,0.08501704782247543
furniture,hammer,0.13054029643535614
furniture,coffee bean,0.5512140989303589
furniture,lollipop,0.12432010471820831
furniture,papaya,0.0992269441485405
furniture,guacamole,0.09188792109489441
furniture,music box,0.5658841133117676
furniture,jalapeno,0.1250801980495453
furniture,food processor,0.5788853168487549
furniture,ham,0.09987495839595795
furniture,sushi,0.12672871351242065
furniture,sauerkraut,0.12415878474712372
furniture,bottle opener,0.5602216124534607
furniture,kale,0.117617666721344
furniture,rattle,0.1302804946899414
furniture,swimming pool,0.5678837895393372
furniture,jewelry,0.7002602815628052
footwear,record player,0.15195760130882263
footwear,trowel,0.6117095947265625
footwear,hairspray,0.614882230758667
footwear,police car,0.16918666660785675
footwear,footbath,0.7338622808456421
footwear,hearing aid,0.16874858736991882
footwear,lego,0.6133692264556885
footwear,turtleneck,0.6206673383712769
footwear,handle,0.09561631083488464
footwear,marijuana,0.11761084944009781
footwear,measuring cup,0.08069314062595367
footwear,wetsuit,0.6319714784622192
footwear,footrest,0.663318395614624
footwear,combination lock,0.1850319504737854
footwear,sandwich,0.6421462297439575
vegetable,coffee bean,0.6038779020309448
vegetable,scoop,0.25337082147598267
vegetable,gum,0.2375156134366989
vegetable,plant,0.625996470451355
vegetable,bean,0.6057164072990417
vegetable,smoothie,0.6114099621772766
vegetable,candy bar,0.5874025821685791
vegetable,jam,0.20929300785064697
vegetable,marmalade,0.2505321502685547
vegetable,bow,0.2177639603614807
vegetable,glue,0.2545235753059387
vegetable,wine bottle,0.575096607208252
vegetable,stereo,0.2531297206878662
vegetable,roll,0.200156107544899
vegetable,egg roll,0.5898820161819458
vegetable,breakfast,0.5999249219894409
vegetable,muff,0.2204848825931549
vegetable,panda,0.2285788208246231
vegetable,bra,0.24367593228816986
vegetable,spacesuit,0.5756202936172485
vegetable,string cheese,0.2381102740764618
vegetable,cake mix,0.5849989056587219
vegetable,flan,0.21911409497261047
vegetable,shoe,0.5991930961608887
vegetable,nail,0.6005253791809082
vegetable,ham,0.2531445026397705
vegetable,lunchbox,0.6065678596496582
vegetable,breadbox,0.6372368931770325
vegetable,flower,0.6541628837585449
vegetable,guacamole,0.2427697777748108
vegetable,wrap,0.2467513233423233
vegetable,spam,0.25087815523147583
vegetable,coffee table,0.5745021104812622
vegetable,blackberry,0.6067255139350891
vegetable,vise,0.245343416929245
vegetable,router,0.2025533765554428
vegetable,sling,0.2640068531036377
vegetable,glove,0.6170235872268677
vegetable,drink,0.5766753554344177
vegetable,blueberry,0.611175537109375
vegetable,flask,0.25394773483276367
vegetable,star fruit,0.5902619957923889
