premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
electronic device,combination lock,no,0.5222263336181641,high,electronic devices,combination locks
kitchen equipment,icemaker,yes,0.21594606339931488,low,kitchen equipment,icemakers
food,smoothie,no,0.47857466340065,high,food,smoothies
food,sweater,no,0.40613293647766113,high,food,sweaters
weapon,knife,yes,0.3699275255203247,high,weapons,knives
kitchen equipment,kiwi,no,0.07617352902889252,low,kitchen equipment,kiwis
plant,router,no,0.24840852618217468,low,plants,router
office supply,paperclip,yes,0.3124192953109741,high,office supplies,paperclips
vehicle,bank,no,0.5702471733093262,high,vehicles,banks
tool,sandpaper,yes,0.25579574704170227,low,tools,sandpapers
mammal,puppy,yes,0.5407271385192871,high,mammals,puppies
tool,workbench,no,0.5677760243415833,high,tools,workbenches
food,doorknob,no,0.24368929862976074,low,food,doorknobs
clothing,straightjacket,yes,0.4526974856853485,high,wearables,straightjackets
weapon,box,no,0.6326271295547485,high,weapons,boxes
animal,dumpster,no,0.4833979606628418,high,animals,dumpsters
fruit,robe,no,0.11078320443630219,low,fruits,robes
container,trunk,yes,0.47281092405319214,high,containers,trunks
garden tool,watering can,yes,0.6206974387168884,high,garden tools,watering cans
animal,bracelet,no,0.5023473501205444,high,animals,bracelets
container,beaker,yes,0.34758299589157104,high,containers,beakers
animal,book,no,0.528112530708313,high,animals,books
musical instrument,hammer,no,0.13063687086105347,low,musical instruments,hammers
plant,guacamole,no,0.25440627336502075,low,plants,guacamoles
animal,octopus,yes,0.2229682207107544,low,animals,octopus
auto part,sofa bed,no,0.5208921432495117,high,auto parts,sofa beds
musical instrument,harmonica,yes,0.31308430433273315,high,musical instruments,harmonicas
food,slipper,no,0.3851746916770935,high,food,slippers
dessert,salad,no,0.5776815414428711,high,desserts,salads
clothing,air conditioner,no,0.5212593078613281,high,wearables,air conditioners
mammal,antelope,yes,0.6055454015731812,high,mammals,antelopes
animal,mascara,no,0.20659790933132172,low,animals,mascaras
sea animal,panda,no,0.11337379366159439,low,sea animals,pandas
candy,cardigan,no,0.6503628492355347,high,candies,cardigans
mammal,piglet,yes,0.5346171855926514,high,mammals,piglets
food,cornmeal,yes,0.32313787937164307,low,food,cornmeal
container,coverall,no,0.5296264886856079,high,containers,coveralls
office supply,staple,yes,0.21582084894180298,low,office supplies,staples
toiletry,velcro,no,0.18508905172348022,low,toiletries,velcros
food,appetizer,yes,0.3496314585208893,high,food,appetizers
outerwear,fur coat,yes,0.3556532561779022,low,outerwear,fur coats
food,metal detector,no,0.39747899770736694,high,food,metal detectors
animal,bookshelf,no,0.5034977197647095,high,animals,bookshelves
tool,rope,yes,0.31867915391921997,low,tools,ropes
food,brussels sprouts,yes,0.3642229735851288,high,food,brussels sprouts
accessory,hat,yes,0.2127472162246704,low,accessories,hats
tool,loveseat,no,0.1859855055809021,low,tools,loveseats
container,muff,no,0.14666184782981873,low,containers,muff
animal,peacock,yes,0.2596285939216614,low,animals,peacocks
breakfast,maple syrup,yes,0.4455762505531311,high,breakfasts,maple syrups
electronic device,computer,yes,0.43063944578170776,high,electronic devices,computers
bird,seagull,yes,0.47998201847076416,high,birds,seagulls
mammal,dolphin,yes,0.5780613422393799,high,mammals,dolphins
container,key,no,0.5230258107185364,high,containers,keys
tool,wrench,yes,0.3257070779800415,low,tools,wrenches
medical equipment,string cheese,no,0.12242890894412994,low,medical equipments,string cheeses
sea animal,whale,yes,0.3196020722389221,high,sea animals,whales
game,bookshelf,no,0.57038414478302,high,games,bookshelves
toiletry,hairdryer,yes,0.44910502433776855,high,toiletries,hairdryers
school supply,notebook,yes,0.32491135597229004,high,school supplies,notebooks
condiment,applesauce,yes,0.47800636291503906,high,condiments,applesauces
tool,tank,yes,0.5151748657226562,high,tools,tanks
tool,mixer,no,0.5485389232635498,high,tools,mixers
clothing,watch,no,0.5641688108444214,high,wearables,watches
musical instrument,electric chair,no,0.5985971689224243,high,musical instruments,electric chairs
bird,kale,no,0.19442149996757507,low,birds,kales
toy,car,no,0.5934518575668335,high,toys,cars
food,tostada,yes,0.3503173589706421,high,food,tostadas
furniture,dresser,yes,0.5412079691886902,high,furniture,dressers
home decor,pillow,yes,0.3395627439022064,high,home decors,pillows
game,hearing aid,no,0.23011566698551178,low,games,hearing aids
dessert,milkshake,yes,0.5074135065078735,low,desserts,milkshakes
electronic device,kale,no,0.08525227755308151,low,electronic devices,kales
clothing,weather vane,no,0.5086614489555359,high,wearables,weather vanes
animal,bean,no,0.5033379793167114,high,animals,beans
food,barrette,no,0.40559327602386475,high,food,barrettes
food,bulletproof vest,no,0.41820788383483887,high,food,bulletproof vests
electronic device,bra,no,0.10376908630132675,low,electronic devices,bras
home decor,wind chimes,yes,0.3414851427078247,high,home decors,wind chimes
game,projector,no,0.5433406829833984,high,games,projectors
toy,handle,no,0.2525155246257782,low,toys,handles
animal,maggot,yes,0.2650207281112671,low,animals,maggots
home decor,pinecone,yes,0.34698033332824707,high,home decors,pinecones
vegetable,lettuce,yes,0.4314374327659607,high,vegetables,lettuce
animal,bus,no,0.48979097604751587,high,animals,buses
vehicle,camera,no,0.6595827341079712,high,vehicles,cameras
jewelry,makeup,no,0.5995604395866394,high,jewelry,makeup
animal,cockroach,yes,0.3261277675628662,high,animals,cockroaches
clothing,sweeper,no,0.537224531173706,high,wearables,sweepers
container,engine,no,0.7064696550369263,high,containers,engines
home decor,pinwheel,yes,0.33300498127937317,low,home decors,pinwheels
food,licorice,yes,0.3034186363220215,low,food,licorice
food,popcorn,yes,0.37846386432647705,high,food,popcorns
food,birdcage,no,0.39316806197166443,high,food,birdcages
tool,honey,no,0.17864224314689636,low,tools,honey
headwear,marijuana,no,0.13251757621765137,low,headwears,marijuana
food,candy bar,yes,0.4417082667350769,high,food,candy bars
container,dashboard,no,0.6307604312896729,high,containers,dashboards
dessert,dessert,yes,1.000000238418579,high,desserts,desserts
musical instrument,bassoon,yes,0.4740368723869324,high,musical instruments,bassoons
musical instrument,pizza,no,0.135193333029747,low,musical instruments,pizzas
mammal,slot machine,no,0.2168906331062317,low,mammals,slot machines
food,water bottle,no,0.43962976336479187,high,food,water bottles
dessert,mousse,yes,0.46174156665802,low,desserts,mousse
clothing,stockings,yes,0.4993181824684143,high,wearables,stockings
toy,jam,no,0.28031376004219055,low,toys,jam
fastener,hubcap,no,0.5985594391822815,high,fasteners,hubcaps
vegetable,scallion,yes,0.4546733498573303,high,vegetables,scallions
auto part,papaya,no,-0.09359050542116165,low,auto parts,papayas
weapon,glasses,no,0.5565886497497559,high,weapons,glasses
seafood,blowfish,yes,0.39459407329559326,high,seafood,blowfish
animal,lollipop,no,0.17208680510520935,low,animals,lollipops
food,gong,no,0.2693612575531006,low,food,gongs
vehicle,limousine,yes,0.2994123101234436,low,vehicles,limousines
food,papaya,yes,0.19258147478103638,low,food,papayas
weapon,axe,yes,0.5044714212417603,high,weapons,axes
dessert,popsicle,yes,0.5399001836776733,high,desserts,popsicles
plant,orchid,yes,0.46712660789489746,high,plants,orchids
clothing,bathrobe,yes,0.4792722463607788,high,wearables,bathrobes
fruit,shelf,no,0.6020812392234802,high,fruits,shelves
accessory,boa,yes,0.1995765119791031,low,accessories,boas
food,sarcophagus,no,0.25805801153182983,low,food,sarcophagi
tool,ladle,yes,0.30300992727279663,low,tools,ladles
food,stretcher,no,0.39458248019218445,high,food,stretchers
clothing,cape,yes,0.4043393135070801,low,wearables,capes
garden tool,clipper,yes,0.402188241481781,high,garden tools,clippers
animal,guacamole,no,0.143019437789917,low,animals,guacamoles
vegetable,cauliflower,yes,0.38053810596466064,low,vegetables,cauliflowers
furniture,backpack,no,0.5510537624359131,high,furniture,backpacks
sea animal,scallop,yes,0.2668938636779785,low,sea animals,scallops
footwear,moccasin,yes,0.6101778149604797,high,footwears,moccasins
clothing,hairnet,no,0.5182380080223083,high,wearables,hairnets
sea animal,mussel,yes,0.27026820182800293,low,sea animals,mussels
home decor,kiwi,no,0.17595046758651733,low,home decors,kiwis
food,taffy,yes,0.2769548296928406,low,food,taffies
animal,dog,yes,0.6096881031990051,high,animals,dogs
sea animal,sling,no,0.11935804784297943,low,sea animals,slings
animal,weather vane,no,0.5055986642837524,high,animals,weather vanes
food,tick,no,0.23805081844329834,low,food,ticks
drink,coffee table,no,0.6078746914863586,high,drinks,coffee tables
toiletry,washcloth,yes,0.5350682735443115,high,toiletries,washcloths
weapon,octopus,no,0.1634332537651062,low,weapons,octopus
container,birdcage,yes,0.29860013723373413,low,containers,birdcages
electronic device,laptop,yes,0.34623056650161743,high,electronic devices,laptops
outerwear,blazer,yes,0.3195626437664032,low,outerwear,blazers
food,soup,yes,0.34595680236816406,high,food,soups
tool,file,yes,0.6613204479217529,high,tools,files
food,car seat,no,0.4282386898994446,high,food,car seats
fruit,pineapple,yes,0.19410020112991333,low,fruits,pineapples
candy,candy cane,yes,0.49502652883529663,low,candies,candy canes
food,aloe,no,0.22283950448036194,low,food,aloe
tool,lock,yes,0.6204878091812134,high,tools,locks
vegetable,chickpea,yes,0.38299813866615295,low,vegetables,chickpea
tool,coverall,no,0.5299001932144165,high,tools,coveralls
musical instrument,tuba,yes,0.22397273778915405,low,musical instruments,tubas
accessory,bolo tie,yes,0.33842676877975464,low,accessories,bolo ties
toiletry,candy bar,no,0.5730902552604675,high,toiletries,candy bars
fruit,coconut,yes,0.22857369482517242,low,fruits,coconuts
container,coffin,yes,0.33876699209213257,low,containers,coffins
clothing,pants,yes,0.4030938148498535,low,wearables,pants
water vehicle,panda,no,0.0775739997625351,low,water vehicles,pandas
bird,bird,yes,1.000000238418579,high,birds,birds
toy,glue,no,0.30471208691596985,low,toys,glue
accessory,clothes,no,0.5358104705810547,high,accessories,clothes
fastener,hairpin,yes,0.5281022787094116,high,fasteners,hairpins
clothing,headdress,yes,0.4994061291217804,high,wearables,headdresses
vehicle,tongs,no,0.07980413734912872,low,vehicles,tongs
dessert,hot chocolate,no,0.5576424598693848,high,desserts,hot chocolates
office supply,ink,yes,0.22859719395637512,low,office supplies,ink
headwear,helmet,yes,0.5556644201278687,high,headwears,helmets
animal,wallet,no,0.5709875822067261,high,animals,wallets
accessory,lollipop,no,0.09766066074371338,low,accessories,lollipops
seafood,string cheese,no,0.15077202022075653,low,seafood,string cheeses
garden tool,bottle opener,no,0.64349365234375,high,garden tools,bottle openers
tool,pepperoni,no,0.1868598908185959,low,tools,pepperonis
electronic device,drink,no,0.4761624336242676,high,electronic devices,drinks
food,tongs,no,0.2450772523880005,low,food,tongs
animal,zucchini,no,0.1921929568052292,low,animals,zucchinis
vehicle,papaya,no,0.06812174618244171,low,vehicles,papayas
candy,gumdrop,yes,0.5807188749313354,high,candies,gumdrops
toiletry,bra,no,0.1833115816116333,low,toiletries,bras
clothing,footrest,no,0.5441949367523193,high,wearables,footrests
home decor,weather vane,yes,0.4792575240135193,high,home decors,weather vanes
vehicle,rocket,yes,0.3513253629207611,high,vehicles,rockets
mammal,cat,yes,0.5287578105926514,high,mammals,cats
vegetable,bok choy,yes,0.4130377173423767,low,vegetables,bok choys
clothing,panda,no,0.24768215417861938,low,wearables,pandas
mammal,mongoose,yes,0.39488157629966736,low,mammals,mongooses
dessert,cookie,yes,0.35003185272216797,low,desserts,cookies
animal,catfish,yes,0.3736753761768341,high,animals,catfish
food,string cheese,yes,0.19288234412670135,low,food,string cheeses
clothing,jersey,yes,0.3755202889442444,low,wearables,jerseys
toiletry,soap,yes,0.27797043323516846,low,toiletries,soaps
plant,chair,no,0.6075155735015869,high,plants,chairs
electronic device,shopping cart,no,0.46756017208099365,high,electronic devices,shopping carts
drink,bottle opener,no,0.5832833051681519,high,drinks,bottle openers
tool,train,no,0.5024777054786682,high,tools,trains
animal,tiger,yes,0.22903043031692505,low,animals,tigers
toy,yo-yo,yes,0.45013144612312317,low,toys,yo-yos
mammal,shelf,no,0.2512087821960449,low,mammals,shelves
container,purse,yes,0.2534978985786438,low,containers,purses
tool,peg,yes,0.42748069763183594,high,tools,pegs
plant,boot,no,0.5647302865982056,high,plants,boots
tool,chopsticks,yes,0.3079542815685272,low,tools,chopsticks
livestock,stethoscope,no,0.6759054660797119,high,livestocks,stethoscopes
water vehicle,water heater,no,0.7913190126419067,high,water vehicles,water heaters
protective clothing,apron,yes,0.21832364797592163,low,protective clothing,aprons
animal,clam,yes,0.30491572618484497,low,animals,clams
animal,bat,yes,0.28698331117630005,low,animals,bats
auto part,grille,yes,0.021352969110012054,low,auto parts,grill
outerwear,sauerkraut,no,0.13252928853034973,low,outerwear,sauerkrauts
toy,pogo stick,yes,0.4689710736274719,low,toys,pogo sticks
breakfast,roll,yes,0.19463707506656647,low,breakfasts,roll
container,projector,no,0.5970058441162109,high,containers,projectors
toy,hearing aid,no,0.2729893922805786,low,toys,hearing aids
furniture,throne,yes,0.3913572430610657,low,furniture,throne
tool,watering can,yes,0.2523189187049866,low,tools,watering cans
office supply,filing cabinet,no,0.5748312473297119,high,office supplies,filing cabinets
toiletry,guacamole,no,0.15007616579532623,low,toiletries,guacamoles
footwear,rollerskate,yes,0.6193233132362366,high,footwears,rollerskates
food,starfish,no,0.4223605990409851,high,food,starfish
animal,computer,no,0.5706964731216431,high,animals,computers
toiletry,toothpaste,yes,0.38246047496795654,low,toiletries,toothpastes
container,box,yes,0.6504008769989014,high,containers,boxes
accessory,top hat,yes,0.3884963393211365,high,accessories,top hats
tool,stamp,yes,0.4156878888607025,high,tools,stamps
animal,frame,no,0.564261257648468,high,animals,frames
protective clothing,ham,no,-0.07298171520233154,low,protective clothing,hams
electronic device,papaya,no,0.0735650584101677,low,electronic devices,papayas
outerwear,raincoat,yes,0.4238162636756897,high,outerwear,raincoats
tool,quill,yes,0.29925620555877686,low,tools,quills
insect,caterpillar,yes,0.4926359951496124,low,insects,caterpillars
tool,flamethrower,no,0.17690913379192352,low,tools,flamethrowers
vegetable,pepper,yes,0.3609691262245178,low,vegetables,peppers
breakfast,croissant,yes,0.43583154678344727,high,breakfasts,croissants
headwear,headscarf,yes,0.7282497882843018,high,headwears,headscarves
outerwear,smoothie,no,0.5499163866043091,high,outerwear,smoothies
vegetable,bra,no,0.24367593228816986,low,vegetables,bras
bird,chair,no,0.6380575299263,high,birds,chairs
auto part,headrest,yes,0.3398309648036957,high,auto parts,headrests
clothing,curling iron,no,0.5208256244659424,high,wearables,curling irons
mammal,camel,yes,0.5295607447624207,high,mammals,camels
mammal,fishbowl,no,0.5484739542007446,high,mammals,fishbowls
food,omelet,yes,0.32577812671661377,high,food,omelet
vegetable,flan,no,0.21911409497261047,low,vegetables,flan
accessory,glass,no,0.5808179378509521,high,accessories,glasses
fastener,fast food,no,0.7154638767242432,high,fasteners,fast foods
clothing,zucchini,no,0.3078281283378601,low,wearables,zucchinis
sea animal,lobster,yes,0.2417951375246048,low,sea animals,lobsters
vehicle,speedboat,yes,0.3555017411708832,high,vehicles,speedboats
headwear,headband,yes,0.7794745564460754,high,headwears,headbands
school supply,pencil sharpener,yes,0.4789198935031891,high,school supplies,pencil sharpeners
clothing,muff,yes,0.28606969118118286,low,wearables,muff
mammal,drawer,no,0.21038052439689636,low,mammals,drawers
auto part,kiwi,no,-0.11311947554349899,low,auto parts,kiwis
food,cherry,yes,0.31362712383270264,low,food,cherries
water vehicle,canoe,yes,0.4547802209854126,high,water vehicles,canoes
food,applesauce,yes,0.30470573902130127,low,food,applesauces
tool,album,no,0.6365928649902344,high,tools,albums
container,hearing aid,no,0.14242829382419586,low,containers,hearing aids
medical equipment,stethoscope,yes,0.4034464955329895,high,medical equipments,stethoscopes
clothing,spam,no,0.28674861788749695,low,wearables,spam
electronic device,tongs,no,0.11102692782878876,low,electronic devices,tongs
mammal,fruit,no,0.20964762568473816,low,mammals,fruits
food,marmalade,yes,0.26840418577194214,low,food,marmalade
home decor,gourd,yes,0.2946169674396515,low,home decors,gourds
container,strap,no,0.4923907518386841,high,containers,straps
home decor,vase,yes,0.36348283290863037,high,home decors,vases
fastener,tea,no,0.30287206172943115,low,fasteners,tea
mammal,gorilla,yes,0.5155593752861023,high,mammals,gorillas
mammal,turban,no,0.5727677345275879,high,mammals,turbans
food,pecan,yes,0.3171200156211853,low,food,pecans
food,lettuce,yes,0.3472976088523865,high,food,lettuce
food,okra,yes,0.25304970145225525,low,food,okras
school supply,highlighter,yes,0.3393930196762085,high,school supplies,highlighters
animal,kale,no,0.142109215259552,low,animals,kales
medical equipment,golf cart,no,0.5298835635185242,high,medical equipments,golf carts
plant,cilantro,yes,0.3289984464645386,low,plants,cilantros
weapon,barrel,no,0.5744245648384094,high,weapons,barrels
weapon,tongs,no,0.1575435996055603,low,weapons,tongs
electronic device,lamp,yes,0.21599695086479187,low,electronic devices,lamps
container,hot chocolate,no,0.16516812145709991,low,containers,hot chocolates
food,sushi,yes,0.24792325496673584,low,food,sushis
mammal,walnut,no,0.5578551888465881,high,mammals,walnuts
kitchen tool,rattle,no,0.10610929131507874,low,kitchen tools,rattles
container,strainer,no,0.5208553075790405,high,containers,strainers
tool,sheep,no,0.1912708431482315,low,tools,sheeps
game,measuring cup,no,0.19232980906963348,low,games,measuring cups
tool,robe,no,0.17283916473388672,low,tools,robes
food,taco,yes,0.3110332489013672,low,food,tacos
accessory,aloe,no,0.11305327713489532,low,accessories,aloe
mammal,calf,yes,0.5087378025054932,low,mammals,calves
kitchen tool,kettle,yes,0.1858806610107422,low,kitchen tools,kettles
fruit,ball,no,0.5632249116897583,high,fruits,balls
breakfast,match,no,0.2163103073835373,low,breakfasts,matches
animal,tarantula,yes,0.2410217970609665,low,animals,tarantulas
furniture,kebab,no,0.12244939804077148,low,furniture,kebabs
footwear,lego,no,0.6133692264556885,high,footwears,legos
clothing,grapefruit,no,0.31270068883895874,low,wearables,grapefruits
tool,duster,yes,0.26959964632987976,low,tools,dusters
vehicle,marmalade,no,0.10204023122787476,low,vehicles,marmalade
clothing,bandage,no,0.5229336023330688,high,wearables,bandages
tool,razor,yes,0.21457524597644806,low,tools,razors
animal,cabinet,no,0.4949110150337219,high,animals,cabinets
food,pumpkin,yes,0.37563127279281616,high,food,pumpkins
mammal,mussel,no,0.5573928356170654,high,mammals,mussels
game,string cheese,no,0.22598068416118622,low,games,string cheeses
plant,poppy,yes,0.38020059466362,high,plants,poppies
seafood,clam,yes,0.29876115918159485,low,seafood,clams
accessory,belt,yes,0.22232796251773834,low,accessories,belts
women's clothing,lingerie,yes,0.34776055812835693,high,women's clothes,lingerie
container,urn,yes,0.294513076543808,low,containers,urns
women's clothing,tube top,yes,0.5042529106140137,high,women's clothes,tube tops
musical instrument,violin,yes,0.33159512281417847,high,musical instruments,violins
drink,milk,yes,0.19786086678504944,low,drinks,milks
food,kazoo,no,0.2587938904762268,low,food,kazoos
food,doll,no,0.3846141993999481,high,food,dolls
women's clothing,tiara,yes,0.1814897358417511,low,women's clothes,tiaras
vehicle,kale,no,0.10415458679199219,low,vehicles,kales
tool,key,yes,0.5539683699607849,high,tools,keys
breakfast,ham,yes,0.2818782329559326,low,breakfasts,hams
plant,grass,yes,0.5170748829841614,high,plants,grasses
container,pepperoni,no,0.19364480674266815,low,containers,pepperonis
candy,chocolate,yes,0.6561448574066162,high,candies,chocolates
food,toast,yes,0.290615439414978,low,food,toasts
garden tool,axe,yes,0.19369877874851227,low,garden tools,axes
tool,aloe,no,0.165429949760437,low,tools,aloe
school supply,kale,no,0.10152722895145416,low,school supplies,kales
weapon,muff,no,0.15484176576137543,low,weapons,muff
animal,binder,no,0.4951738715171814,high,animals,binders
weapon,ivy,no,0.14452987909317017,low,weapons,ivy
home decor,rattle,no,0.16753053665161133,low,home decors,rattles
container,filing cabinet,yes,0.36105579137802124,high,containers,filing cabinets
food,rake,no,0.2567996382713318,low,food,rakes
mammal,cow,yes,0.4707340598106384,low,mammals,cows
auto part,lavender,no,-0.07677610218524933,low,auto parts,lavenders
musical instrument,music box,no,0.6997714042663574,high,musical instruments,music boxes
clothing,beanie,yes,0.4962950646877289,high,wearables,beanies
furniture,ham,no,0.09987495839595795,low,furniture,hams
animal,triangle,no,0.5053244233131409,high,animals,triangles
animal,groundhog,yes,0.3438849449157715,high,animals,groundhogs
auto part,headlight,yes,0.3021639883518219,high,auto parts,headlights
tool,gum,no,0.18783444166183472,low,tools,gum
food,piggy bank,no,0.41915827989578247,high,food,piggy banks
vehicle,bike,yes,0.3537721037864685,high,vehicles,bikes
toy,dollhouse,yes,0.5209372043609619,high,toys,dollhouses
tool,bow,no,0.11604240536689758,low,tools,bow
plant,kale,yes,0.2421777993440628,low,plants,kales
food,test tube,no,0.39877626299858093,high,food,test tubes
insect,router,no,0.1991439014673233,low,insects,router
water vehicle,lollipop,no,0.12223754823207855,low,water vehicles,lollipops
food,stir fry,yes,0.33645007014274597,high,food,stir fry
food,popsicle,yes,0.38663384318351746,high,food,popsicles
school supply,guacamole,no,0.083299919962883,low,school supplies,guacamoles
food,router,no,0.2631949186325073,low,food,router
protective clothing,bulletproof vest,yes,0.4365476965904236,high,protective clothing,bulletproof vests
food,nut,yes,0.3198879361152649,low,food,nuts
food,lamb chop,yes,0.30609461665153503,low,food,lamb chops
plant,mint,yes,0.3666980564594269,low,plants,mints
tool,cheesecake,no,0.1717602163553238,low,tools,cheesecakes
livestock,string cheese,no,0.12806177139282227,low,livestocks,string cheeses
water vehicle,school bus,no,0.6327712535858154,high,water vehicles,school buses
sea animal,ham,no,0.11099659651517868,low,sea animals,hams
clothing,shawl,yes,0.4208194613456726,low,wearables,shawls
outerwear,breadbox,no,0.5640578269958496,high,outerwear,breadboxes
vegetable,kale,yes,0.26388484239578247,low,vegetables,kales
kitchen tool,timer,yes,0.22733928263187408,low,kitchen tools,timers
kitchen tool,can,no,0.10402221977710724,low,kitchen tools,cans
seafood,coffee,no,0.5151764750480652,high,seafood,coffee
electronic device,pinball,yes,0.26900723576545715,low,electronic devices,pinballs
food,anvil,no,0.26962220668792725,low,food,anvils
school supply,flan,no,0.09265678375959396,low,school supplies,flan
container,meatloaf,no,0.1771545261144638,low,containers,meatloaf
food,spear,no,0.2688114643096924,low,food,spears
animal,rabbit,yes,0.32853421568870544,high,animals,rabbits
fastener,zipper,yes,0.6061067581176758,high,fasteners,zippers
food,stew,yes,0.34652745723724365,high,food,stews
container,measuring cup,yes,0.28783905506134033,low,containers,measuring cups
home decor,music box,no,0.5300014019012451,high,home decors,music boxes
dessert,cheese,yes,0.5169276595115662,high,desserts,cheeses
game,shoe,no,0.5257969498634338,high,games,shoes
fastener,sweeper,no,0.6158668994903564,high,fasteners,sweepers
food,wine bottle,no,0.41058972477912903,high,food,wine bottles
mammal,string cheese,no,0.17313726246356964,low,mammals,string cheeses
container,album,no,0.5491825342178345,high,containers,albums
weapon,hot chocolate,no,0.15722939372062683,low,weapons,hot chocolates
accessory,jalapeno,no,0.11238305270671844,low,accessories,jalapenoes
plant,rose,yes,0.39283323287963867,high,plants,roses
clothing,dashboard,no,0.5142788887023926,high,wearables,dashboards
candy,taffy,yes,0.6115725636482239,high,candies,taffies
footwear,police car,no,0.16918666660785675,low,footwears,police cars
office supply,broccoli,no,0.019338712096214294,low,office supplies,broccolis
mammal,zebra,yes,0.5287372469902039,high,mammals,zebras
food,egg roll,yes,0.4422001540660858,high,food,egg rolls
food,shrimp,yes,0.29103100299835205,low,food,shrimps
food,jam,yes,0.2585316002368927,low,food,jam
headwear,plunger,no,0.5686808824539185,high,headwears,plungers
vehicle,lavender,no,0.07007899880409241,low,vehicles,lavenders
weapon,crossbow,yes,0.3736632466316223,high,weapons,crossbows
container,vase,yes,0.3702118694782257,high,containers,vases
animal,ball,no,0.5460663437843323,high,animals,balls
drink,soda,yes,0.22806137800216675,low,drinks,sodas
vegetable,nail,no,0.6005253791809082,high,vegetables,nails
food,violin,no,0.2570580244064331,low,food,violins
bird,eagle,yes,0.4074835181236267,low,birds,eagles
breakfast,oatmeal,yes,0.4437768757343292,high,breakfasts,oatmeals
toy,boat,no,0.6228967905044556,high,toys,boats
clothing,cellphone,no,0.5525839924812317,high,wearables,cellphones
animal,bottle,no,0.6213293075561523,high,animals,bottles
food,drum,no,0.26590943336486816,low,food,drums
tool,bird,no,0.49363669753074646,high,tools,birds
accessory,tie,yes,0.30940479040145874,low,accessories,ties
accessory,bamboo,no,0.09745778143405914,low,accessories,bamboos
food,crepe,yes,0.3356046676635742,high,food,crepes
container,glass,yes,0.4314481019973755,high,containers,glasses
food,rattle,no,0.2526424825191498,low,food,rattles
tool,ottoman,no,0.16326019167900085,low,tools,ottoman
plant,toy,no,0.5710812211036682,high,plants,toys
clothing,polo shirt,yes,0.47772642970085144,high,wearables,polo shirts
animal,toad,yes,0.38869866728782654,high,animals,toads
seafood,swordfish,yes,0.5026226043701172,high,seafood,swordfish
office supply,food processor,no,0.5902493000030518,high,office supplies,food processors
mammal,groundhog,yes,0.452865868806839,low,mammals,groundhogs
toy,chair,no,0.6009432077407837,high,toys,chairs
plant,weed,yes,0.4636877775192261,high,plants,weeds
weapon,tortellini,no,0.13241490721702576,low,weapons,tortellini
accessory,jewelry,no,0.6444712281227112,high,accessories,jewelry
protective clothing,water bottle,no,0.5509726405143738,high,protective clothing,water bottles
food,christmas tree,no,0.43878835439682007,high,food,christmas trees
container,honeypot,yes,0.35773923993110657,high,containers,honeypots
clothing,coat,yes,0.4524511992931366,high,wearables,coats
women's clothing,corset,yes,0.304789662361145,high,women's clothes,corsets
fruit,chihuahua,no,0.11442688852548599,low,fruits,chihuahuas
tool,pen,yes,0.25711125135421753,low,tools,pens
fruit,chickpea,no,0.10999185591936111,low,fruits,chickpea
animal,espresso,no,0.19734759628772736,low,animals,espresso
protective clothing,combination lock,no,0.5487516522407532,high,protective clothing,combination locks
kitchen tool,guacamole,no,0.07562467455863953,low,kitchen tools,guacamoles
weapon,crowbar,yes,0.3544645607471466,high,weapons,crowbars
mammal,kaleidoscope,no,0.5665420293807983,high,mammals,kaleidoscopes
accessory,sombrero,yes,0.20131194591522217,low,accessories,sombreros
office supply,bottle opener,no,0.5580422878265381,high,office supplies,bottle openers
container,hatbox,yes,0.2766885757446289,low,containers,hatboxes
tool,switch,yes,0.5076525211334229,high,tools,switches
dessert,whipped cream,yes,0.5386183857917786,high,desserts,whipped creams
food,coffee,no,0.46431320905685425,high,food,coffee
kitchen tool,air mattress,no,0.6185525059700012,high,kitchen tools,air mattresses
tool,cart,no,0.514305591583252,high,tools,carts
food,quill,no,0.2597058117389679,low,food,quills
breakfast,notebook,no,0.22770127654075623,low,breakfasts,notebooks
container,suit,no,0.49855268001556396,high,containers,suits
toiletry,tweezers,yes,0.3827947974205017,low,toiletries,tweezers
container,stir fry,no,0.12346972525119781,low,containers,stir fry
vegetable,flower,no,0.6541628837585449,high,vegetables,flowers
electronic device,hotplate,yes,0.2675747275352478,low,electronic devices,hotplates
food,grenade,no,0.25556695461273193,low,food,grenades
plant,papaya,no,0.25358229875564575,low,plants,papayas
furniture,bassinet,yes,0.4338473081588745,high,furniture,bassinets
container,cage,yes,0.37784403562545776,high,containers,cages
weapon,arrow,yes,0.4618234634399414,high,weapons,arrows
clothing,key,no,0.3135417103767395,low,wearables,keys
food,microphone,no,0.3875018060207367,high,food,microphones
tool,box,no,0.6548277735710144,high,tools,boxes
bird,gun,no,0.5897344946861267,high,birds,guns
food,washcloth,no,0.38212376832962036,high,food,washcloths
clothing,mitten,yes,0.41709524393081665,low,wearables,mittens
vehicle,subway,yes,0.3874618411064148,high,vehicles,subways
mammal,uniform,no,0.164002925157547,low,mammals,uniforms
food,coleslaw,yes,0.3017520308494568,low,food,coleslaws
footwear,marijuana,no,0.11761084944009781,low,footwears,marijuana
electronic device,garbage truck,no,0.4772789478302002,high,electronic devices,garbage trucks
protective clothing,face mask,yes,0.4543679356575012,high,protective clothing,face masks
